filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/06CKN.mp4/000591.jpg,"A middle-aged female person with fair skin, brown hair and multiple clothing. A white wood closet or cabinet is closed. A white wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/5C6IS.mp4/000232.jpg,"A young male person with fair skin, black hair and brown clothing. There is a clothes. A black cloth bag is being held in the hand. The person is holding the bag using the hand in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/8YD0O.mp4/000342.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A black laptop is on. A blue plastic chair is located in the bedroom. A white plastic table is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/AAS9S.mp4/000738.jpg,A young male person with fair skin and blue clothing. A white towel is being held in the hand. The person is holding the towel using the hand in the storageroom.
/content/drive/MyDrive/project/SSG/data/frames/BFCU9.mp4/000206.jpg,"A young male person with fair skin, black hair and white clothing. A black wood table is located in the livingroom. A food is located in the table. There is a chair. A black wood shelf is opened."
/content/drive/MyDrive/project/SSG/data/frames/9TM1K.mp4/000692.jpg,"A middle-aged male person with dark skin, black hair and purple clothing. A transparent plastic box is being held in the hand. A black marble table is located in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/11TTU.mp4/000139.jpg,"A middle-aged female person with fair skin, brown hair and multiple clothing. A brown wood table is located in the floor. A brown wood chair is located in the floor. There is a phone/camera."
/content/drive/MyDrive/project/SSG/data/frames/8FH2F.mp4/000161.jpg,A person. A white wood door is closed. There is a cup/glass/bottle.
/content/drive/MyDrive/project/SSG/data/frames/0XB7U.mp4/000385.jpg,"A young male person with fair skin, black hair and ash clothing. A black book is closed. A ash cotton clothes is being held in the hand. A ash towel is being held in the hand. The person is holding the towel using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/129SP.mp4/000626.jpg,"A middle-aged male person with medium skin, black hair and multiple clothing. A black television is on. A black laptop is on."
/content/drive/MyDrive/project/SSG/data/frames/7D99X.mp4/000371.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A sandwich is being held in the hand. A food is being held in the hand. The person is holding the food using the hand in the diningroom. A transparent plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/1HP1X.mp4/000824.jpg,"A middle-aged male person with dark skin, black hair and orange clothing. There is a blanket."
/content/drive/MyDrive/project/SSG/data/frames/0LHWF.mp4/000241.jpg,"A young female person with fair skin, brown hair and green clothing. A white book is being held in the hand. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom. A brown wood table is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0SFYS.mp4/000435.jpg,"A young female person with fair skin, blonde hair and multiple clothing. A brown cement floor is located in the hallway. A black vacuum is being held in the hand. The person is holding the vacuum using the hand in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/17RPG.mp4/000459.jpg,"A young female person with fair skin, black hair and blue clothing. A sandwich is being held in the hand. The person is holding the snadwich using the hand in the hallway. A food is being held in the hand. The person is holding the snadwich using the hand in the hallway. There is a clothes."
/content/drive/MyDrive/project/SSG/data/frames/0O6RK.mp4/000488.jpg,"A middle-aged female person with fair skin, blonde hair and yellow clothing. A yellow light is on. A white refrigerator is opened."
/content/drive/MyDrive/project/SSG/data/frames/78N0Z.mp4/000532.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A food is located in the table. A white paper or notebook is being held in the hand. A black plastic chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/16IDQ.mp4/000247.jpg,"A young female person with fair skin, brown hair and black clothing. A white phone or camera is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/54XD1.mp4/000198.jpg,"A young female person with medium skin, black hair and blue clothing. A blue vacuum is on. The person is holding the vacuum using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0CFQV.mp4/000397.jpg,"A middle-aged female person with fair skin, blonde hair and pink clothing. A mirror is located in the closet or walkin closet or spear closet."
/content/drive/MyDrive/project/SSG/data/frames/6PYRZ.mp4/000135.jpg,"A middle-aged male person with dark skin, bald hair and multiple clothing. A multiple pillow is located in the floor. A food is being held in the hand. A white ceramic or melamine dish is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/0CX32.mp4/000646.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A transparent window is closed."
/content/drive/MyDrive/project/SSG/data/frames/18FTZ.mp4/000053.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A white book is opened. A white paper or notebook is opened. A multiple tile floor is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/C0WLP.mp4/000889.jpg,"A young male person with fair skin, brown hair and orange clothing. A multiple cloth clothes is being held in the hand. A white wood closet or cabinet is opened."
/content/drive/MyDrive/project/SSG/data/frames/13IJA.mp4/000243.jpg,"A young female person with fair skin, black hair and black clothing. A yellow cloth chair is located in the hallway. A red blanket is being held in the hand. The person is holding the blanket using the hand in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/55BOW.mp4/000632.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. A black ceramic or melamine dish is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/A3MOW.mp4/000599.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A brown wood table is located in the bedroom. A food is located in the table. A multiple ceramic or melamine dish is located in the table. There is a picture. A white plastic chair is located in the bedroom. A sandwich is located in the table."
/content/drive/MyDrive/project/SSG/data/frames/0JB3D.mp4/000698.jpg,"A middle-aged male person with fair skin, brown hair and white clothing. There is a towel. There is a clothes. There is a blanket. A transparent glass cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1VF27.mp4/000115.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A white book is located in the table. A food is located in the table. The person is holding the food using the hand in the livingroom. A white paper or notebook is located in the table. A multiple glass wood table is located in the livingroom. A brown wood chair is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/7ZTGM.mp4/000402.jpg,"A middle-aged female person with fair skin, brown hair and blue clothing. A white metal door is closed."
/content/drive/MyDrive/project/SSG/data/frames/03AA8.mp4/000678.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A food is located in the table. A ash steel dish is located in the table. A doorway is located in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/0SA65.mp4/000065.jpg,"A middle-aged female person with fair skin, brown hair and green clothing. A brown wood table is located in the livingroom. A black laptop is on. A white ceramic or melamine dish is located in the table."
/content/drive/MyDrive/project/SSG/data/frames/00NN7.mp4/000493.jpg,"A middle-aged female person with medium skin, black hair and pink clothing. A white plastic table is located in the recreation room or man cave. A black laptop is on. A white plastic chair is located in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/0D5JP.mp4/000139.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white ceramic or melamine cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/2XXH8.mp4/000210.jpg,"A middle-aged female person with fair skin, brown hair and red clothing. A mirror is located in the wall."
